kind,name,value
x_variation,prec,0.0
x_variation,flex,0.0
x_variation,resl,0.0
x_variation,team,0.0
x_variation,pmat,0.9538674991328475
x_variation,rely,0.8108837245153583
x_variation,data,0.9197209696689406
x_variation,cplx,0.7026823910278646
x_variation,ruse,0.0
x_variation,docu,0.0
x_variation,time,0.7979342505877366
x_variation,stor,0.8537403167996301
x_variation,pvol,0.6906000693721817
x_variation,acap,0.8539715574054804
x_variation,pcap,0.8831078737426291
x_variation,pcon,0.0
x_variation,apex,0.806567233206151
x_variation,plex,0.7930011176629282
x_variation,ltex,0.5611438701969398
x_variation,tool,0.3838594057116431
x_variation,site,0.0
x_variation,sced,0.9277373106717539
y_variation,Kloc+,0.2714283267756605
y_variation,Effort-,0.27547470781519523
y_variation,Defects-,0.2399987576167511
correlation,prec|flex,
correlation,prec|resl,
correlation,prec|team,
correlation,prec|pmat,
correlation,prec|rely,
correlation,prec|data,
correlation,prec|cplx,
correlation,prec|ruse,
correlation,prec|docu,
correlation,prec|time,
correlation,prec|stor,
correlation,prec|pvol,
correlation,prec|acap,
correlation,prec|pcap,
correlation,prec|pcon,
correlation,prec|apex,
correlation,prec|plex,
correlation,prec|ltex,
correlation,prec|tool,
correlation,prec|site,
correlation,prec|sced,
correlation,flex|resl,
correlation,flex|team,
correlation,flex|pmat,
correlation,flex|rely,
correlation,flex|data,
correlation,flex|cplx,
correlation,flex|ruse,
correlation,flex|docu,
correlation,flex|time,
correlation,flex|stor,
correlation,flex|pvol,
correlation,flex|acap,
correlation,flex|pcap,
correlation,flex|pcon,
correlation,flex|apex,
correlation,flex|plex,
correlation,flex|ltex,
correlation,flex|tool,
correlation,flex|site,
correlation,flex|sced,
correlation,resl|team,
correlation,resl|pmat,
correlation,resl|rely,
correlation,resl|data,
correlation,resl|cplx,
correlation,resl|ruse,
correlation,resl|docu,
correlation,resl|time,
correlation,resl|stor,
correlation,resl|pvol,
correlation,resl|acap,
correlation,resl|pcap,
correlation,resl|pcon,
correlation,resl|apex,
correlation,resl|plex,
correlation,resl|ltex,
correlation,resl|tool,
correlation,resl|site,
correlation,resl|sced,
correlation,team|pmat,
correlation,team|rely,
correlation,team|data,
correlation,team|cplx,
correlation,team|ruse,
correlation,team|docu,
correlation,team|time,
correlation,team|stor,
correlation,team|pvol,
correlation,team|acap,
correlation,team|pcap,
correlation,team|pcon,
correlation,team|apex,
correlation,team|plex,
correlation,team|ltex,
correlation,team|tool,
correlation,team|site,
correlation,team|sced,
correlation,pmat|rely,0.2491233173286793
correlation,pmat|data,0.2739671506677083
correlation,pmat|cplx,0.23379813268158553
correlation,pmat|ruse,
correlation,pmat|docu,
correlation,pmat|time,0.19934080642443272
correlation,pmat|stor,0.3934817189739996
correlation,pmat|pvol,0.24552798949506122
correlation,pmat|acap,0.29137790245889217
correlation,pmat|pcap,0.2776193283293264
correlation,pmat|pcon,
correlation,pmat|apex,0.35259488236071346
correlation,pmat|plex,0.36770839633393704
correlation,pmat|ltex,0.27366634871509876
correlation,pmat|tool,0.2621013430670387
correlation,pmat|site,
correlation,pmat|sced,0.525884073493361
correlation,rely|data,0.26881055994096936
correlation,rely|cplx,0.43500045384350594
correlation,rely|ruse,
correlation,rely|docu,
correlation,rely|time,0.429481459169733
correlation,rely|stor,0.3134069954323837
correlation,rely|pvol,0.31439998168412164
correlation,rely|acap,0.38342082908597097
correlation,rely|pcap,0.29419502756338684
correlation,rely|pcon,
correlation,rely|apex,0.33960656846246584
correlation,rely|plex,0.26185117935457625
correlation,rely|ltex,0.11057496595698466
correlation,rely|tool,0.24196884294999535
correlation,rely|site,
correlation,rely|sced,0.2446249272983274
correlation,data|cplx,0.3285764465062141
correlation,data|ruse,
correlation,data|docu,
correlation,data|time,0.489236855378673
correlation,data|stor,0.4173967804247959
correlation,data|pvol,0.4407741076602635
correlation,data|acap,0.5080410352844801
correlation,data|pcap,0.3044617916306893
correlation,data|pcon,
correlation,data|apex,0.3226926675822725
correlation,data|plex,0.4192739557100584
correlation,data|ltex,0.2740845739797024
correlation,data|tool,0.11030390198011755
correlation,data|site,
correlation,data|sced,0.4770572755331635
correlation,cplx|ruse,
correlation,cplx|docu,
correlation,cplx|time,0.3988197764690877
correlation,cplx|stor,0.40738120762251706
correlation,cplx|pvol,0.32630261348808914
correlation,cplx|acap,0.2165033370754394
correlation,cplx|pcap,0.25575047918635063
correlation,cplx|pcon,
correlation,cplx|apex,0.24483700124612676
correlation,cplx|plex,0.40035814144417053
correlation,cplx|ltex,0.3215277271632247
correlation,cplx|tool,0.44188305791007493
correlation,cplx|site,
correlation,cplx|sced,0.3415689726942895
correlation,ruse|docu,
correlation,ruse|time,
correlation,ruse|stor,
correlation,ruse|pvol,
correlation,ruse|acap,
correlation,ruse|pcap,
correlation,ruse|pcon,
correlation,ruse|apex,
correlation,ruse|plex,
correlation,ruse|ltex,
correlation,ruse|tool,
correlation,ruse|site,
correlation,ruse|sced,
correlation,docu|time,
correlation,docu|stor,
correlation,docu|pvol,
correlation,docu|acap,
correlation,docu|pcap,
correlation,docu|pcon,
correlation,docu|apex,
correlation,docu|plex,
correlation,docu|ltex,
correlation,docu|tool,
correlation,docu|site,
correlation,docu|sced,
correlation,time|stor,0.6023227817604562
correlation,time|pvol,0.2896859271945439
correlation,time|acap,0.4583969601386487
correlation,time|pcap,0.2542498748431205
correlation,time|pcon,
correlation,time|apex,0.19941640186030585
correlation,time|plex,0.4392462160772495
correlation,time|ltex,0.28292313876543235
correlation,time|tool,0.28105903624617307
correlation,time|site,
correlation,time|sced,0.4110202325309486
correlation,stor|pvol,0.22649550651100475
