kind,name,value
x_variation,iosCreateImagesetFolders,0.4314964848516216
x_variation,bmp,0.5362961845174001
x_variation,gif,0.4964121111488411
x_variation,android,0.997980053023608
x_variation,ios,0.7371239745953897
x_variation,androidMipmapInsteadOfDrawable,0.7817436101166608
x_variation,scaleIsHeightDp,0.9998068705474874
x_variation,web,0.39526613395927424
x_variation,jpeg,0.8980234525076403
x_variation,floor,0.9047085817321396
x_variation,win,0.4306043649179694
x_variation,antiAliasing,0.9999314560929065
x_variation,skipUpscaling,0.9931944817958225
x_variation,androidIncludeLdpiTvdpi,0.774782119552464
x_variation,png,0.5621020038251694
x_variation,ceil,0.8662196916153666
x_variation,round,0.8940191419351973
x_variation,threads,0.9708925325959501
y_variation,Time-,0.38231258691544945
correlation,iosCreateImagesetFolders|bmp,0.0015717283607024094
correlation,iosCreateImagesetFolders|gif,0.01889803553032125
correlation,iosCreateImagesetFolders|android,0.3917356562811799
correlation,iosCreateImagesetFolders|ios,0.6598538518299588
correlation,iosCreateImagesetFolders|androidMipmapInsteadOfDrawable,0.22568885089819601
correlation,iosCreateImagesetFolders|scaleIsHeightDp,0.0007033458234897852
correlation,iosCreateImagesetFolders|web,0.13245261175223233
correlation,iosCreateImagesetFolders|jpeg,0.016952259552789173
correlation,iosCreateImagesetFolders|floor,0.013644821903845354
correlation,iosCreateImagesetFolders|win,0.14006394911829936
correlation,iosCreateImagesetFolders|antiAliasing,0.008502447412557214
correlation,iosCreateImagesetFolders|skipUpscaling,0.010224127276107747
correlation,iosCreateImagesetFolders|androidIncludeLdpiTvdpi,0.2235553778702466
correlation,iosCreateImagesetFolders|png,0.007544761673975929
correlation,iosCreateImagesetFolders|ceil,0.018227371719245298
correlation,iosCreateImagesetFolders|round,0.004215592062014282
correlation,iosCreateImagesetFolders|threads,0.021038376073449144
correlation,bmp|gif,0.17954039985028628
correlation,bmp|android,0.0046456740947281
correlation,bmp|ios,0.006686777716606019
correlation,bmp|androidMipmapInsteadOfDrawable,0.005897137303682524
correlation,bmp|scaleIsHeightDp,2.0297441707918845e-06
correlation,bmp|web,0.011508187428177361
correlation,bmp|jpeg,0.31292003093110504
correlation,bmp|floor,0.004278810828036367
correlation,bmp|win,0.009349531381569434
correlation,bmp|antiAliasing,0.0023956652450731215
correlation,bmp|skipUpscaling,0.0016257177272167723
correlation,bmp|androidIncludeLdpiTvdpi,0.004099734108791111
correlation,bmp|png,0.1965578270081826
correlation,bmp|ceil,0.011129636618127292
correlation,bmp|round,0.015259547441866386
correlation,bmp|threads,0.03151642404880569
correlation,gif|android,0.02346850340014672
correlation,gif|ios,0.011982785344561122
correlation,gif|androidMipmapInsteadOfDrawable,0.0043810346816134955
correlation,gif|scaleIsHeightDp,0.022812403134442
correlation,gif|web,0.016254815751369743
correlation,gif|jpeg,0.2960087690386738
correlation,gif|floor,0.0013839192977497708
correlation,gif|win,0.0044763841303591305
correlation,gif|antiAliasing,0.02009012377710235
correlation,gif|skipUpscaling,0.02399837350462178
correlation,gif|androidIncludeLdpiTvdpi,0.020038455123168493
correlation,gif|png,0.18593517405863577
correlation,gif|ceil,0.005039487864710056
correlation,gif|round,0.006352686105872683
correlation,gif|threads,0.03256600406546952
correlation,android|ios,0.5936703335061055
correlation,android|androidMipmapInsteadOfDrawable,0.5761253725042612
correlation,android|scaleIsHeightDp,0.02933831878689166
correlation,android|web,0.36994013078331733
correlation,android|jpeg,0.005790493313571801
correlation,android|floor,0.005936887105584404
correlation,android|win,0.3911985952513939
correlation,android|antiAliasing,0.0358915555263375
correlation,android|skipUpscaling,0.04678830366954954
correlation,android|androidIncludeLdpiTvdpi,0.5706791666413514
correlation,android|png,0.004506730629962649
correlation,android|ceil,0.008457844405759805
correlation,android|round,0.0023530338159669993
correlation,android|threads,0.0008809076601793617
correlation,ios|androidMipmapInsteadOfDrawable,0.3420285420359339
correlation,ios|scaleIsHeightDp,0.007266589344010235
correlation,ios|web,0.20073022440485014
correlation,ios|jpeg,0.0013561197493594933
correlation,ios|floor,0.016194358561891744
correlation,ios|win,0.2122651079930244
correlation,ios|antiAliasing,0.006321921779208523
correlation,ios|skipUpscaling,0.012456953182689402
correlation,ios|androidIncludeLdpiTvdpi,0.3387952911849573
correlation,ios|png,0.007600140481889873
correlation,ios|ceil,0.02117620884637629
correlation,ios|round,0.004553486936649189
correlation,ios|threads,0.024059543493318427
correlation,androidMipmapInsteadOfDrawable|scaleIsHeightDp,0.02242264682778229
correlation,androidMipmapInsteadOfDrawable|web,0.21313189565181379
correlation,androidMipmapInsteadOfDrawable|jpeg,0.02874237915843727
correlation,androidMipmapInsteadOfDrawable|floor,0.0013132227129632086
correlation,androidMipmapInsteadOfDrawable|win,0.225379436412353
correlation,androidMipmapInsteadOfDrawable|antiAliasing,0.03709496705391176
correlation,androidMipmapInsteadOfDrawable|skipUpscaling,0.05659544363116249
correlation,androidMipmapInsteadOfDrawable|androidIncludeLdpiTvdpi,0.3256680464543741
correlation,androidMipmapInsteadOfDrawable|png,0.006042688775703723
correlation,androidMipmapInsteadOfDrawable|ceil,0.00032362085155577137
correlation,androidMipmapInsteadOfDrawable|round,0.0016395998682627968
correlation,androidMipmapInsteadOfDrawable|threads,0.0065970766501791565
correlation,scaleIsHeightDp|web,0.027068499216653698
correlation,scaleIsHeightDp|jpeg,0.033698656175786525
correlation,scaleIsHeightDp|floor,0.008236056297566982
correlation,scaleIsHeightDp|win,0.009222517112812516
correlation,scaleIsHeightDp|antiAliasing,0.014375293361415152
correlation,scaleIsHeightDp|skipUpscaling,0.04039073638404027
correlation,scaleIsHeightDp|androidIncludeLdpiTvdpi,0.0381962287508725
correlation,scaleIsHeightDp|png,0.005481784845235281
correlation,scaleIsHeightDp|ceil,0.004826502592658756
correlation,scaleIsHeightDp|round,0.0035342774991554632
correlation,scaleIsHeightDp|threads,0.0017950790113685506
correlation,web|jpeg,0.013966629087026384
correlation,web|floor,0.006854539647903482
correlation,web|win,0.13227102211410544
correlation,web|antiAliasing,0.03281638289379607
correlation,web|skipUpscaling,0.033960629224659956
correlation,web|androidIncludeLdpiTvdpi,0.2111171255426161
