kind,name,value
x_variation,ee_instrument,1.0
x_variation,simplifycfg,1.0
x_variation,ipsccp,1.0
x_variation,called_value_propagation,1.0
x_variation,basicaa,1.0
x_variation,instcombine,1.0
x_variation,inline,1.0
x_variation,mergereturn,1.0
x_variation,jump_threading,1.0
x_variation,pgo_memop_opt,1.0
x_variation,tailcallelim,1.0
x_variation,licm,1.0
x_variation,sink,1.0
x_variation,gvn,1.0
x_variation,sccp,1.0
x_variation,adce,1.0
y_variation,Performance-,0.36410020709806956
y_variation,Cpu-,0.2884873317314446
correlation,ee_instrument|simplifycfg,0.0
correlation,ee_instrument|ipsccp,0.0
correlation,ee_instrument|called_value_propagation,0.0
correlation,ee_instrument|basicaa,0.0
correlation,ee_instrument|instcombine,0.0
correlation,ee_instrument|inline,0.0
correlation,ee_instrument|mergereturn,0.0
correlation,ee_instrument|jump_threading,0.0
correlation,ee_instrument|pgo_memop_opt,0.0
correlation,ee_instrument|tailcallelim,0.0
correlation,ee_instrument|licm,0.0
correlation,ee_instrument|sink,0.0
correlation,ee_instrument|gvn,0.0
correlation,ee_instrument|sccp,0.0
correlation,ee_instrument|adce,0.0
correlation,simplifycfg|ipsccp,0.0
correlation,simplifycfg|called_value_propagation,0.0
correlation,simplifycfg|basicaa,0.0
correlation,simplifycfg|instcombine,0.0
correlation,simplifycfg|inline,0.0
correlation,simplifycfg|mergereturn,0.0
correlation,simplifycfg|jump_threading,0.0
correlation,simplifycfg|pgo_memop_opt,0.0
correlation,simplifycfg|tailcallelim,0.0
correlation,simplifycfg|licm,0.0
correlation,simplifycfg|sink,0.0
correlation,simplifycfg|gvn,0.0
correlation,simplifycfg|sccp,0.0
correlation,simplifycfg|adce,0.0
correlation,ipsccp|called_value_propagation,0.0
correlation,ipsccp|basicaa,0.0
correlation,ipsccp|instcombine,0.0
correlation,ipsccp|inline,0.0
correlation,ipsccp|mergereturn,0.0
correlation,ipsccp|jump_threading,0.0
correlation,ipsccp|pgo_memop_opt,0.0
correlation,ipsccp|tailcallelim,0.0
correlation,ipsccp|licm,0.0
correlation,ipsccp|sink,0.0
correlation,ipsccp|gvn,0.0
correlation,ipsccp|sccp,0.0
correlation,ipsccp|adce,0.0
correlation,called_value_propagation|basicaa,0.0
correlation,called_value_propagation|instcombine,0.0
correlation,called_value_propagation|inline,0.0
correlation,called_value_propagation|mergereturn,0.0
correlation,called_value_propagation|jump_threading,0.0
correlation,called_value_propagation|pgo_memop_opt,0.0
correlation,called_value_propagation|tailcallelim,0.0
correlation,called_value_propagation|licm,0.0
correlation,called_value_propagation|sink,0.0
correlation,called_value_propagation|gvn,0.0
correlation,called_value_propagation|sccp,0.0
correlation,called_value_propagation|adce,0.0
correlation,basicaa|instcombine,0.0
correlation,basicaa|inline,0.0
correlation,basicaa|mergereturn,0.0
correlation,basicaa|jump_threading,0.0
correlation,basicaa|pgo_memop_opt,0.0
correlation,basicaa|tailcallelim,0.0
correlation,basicaa|licm,0.0
correlation,basicaa|sink,0.0
correlation,basicaa|gvn,0.0
correlation,basicaa|sccp,0.0
correlation,basicaa|adce,0.0
correlation,instcombine|inline,0.0
correlation,instcombine|mergereturn,0.0
correlation,instcombine|jump_threading,0.0
correlation,instcombine|pgo_memop_opt,0.0
correlation,instcombine|tailcallelim,0.0
correlation,instcombine|licm,0.0
correlation,instcombine|sink,0.0
correlation,instcombine|gvn,0.0
correlation,instcombine|sccp,0.0
correlation,instcombine|adce,0.0
correlation,inline|mergereturn,0.0
correlation,inline|jump_threading,0.0
correlation,inline|pgo_memop_opt,0.0
correlation,inline|tailcallelim,0.0
correlation,inline|licm,0.0
correlation,inline|sink,0.0
correlation,inline|gvn,0.0
correlation,inline|sccp,0.0
correlation,inline|adce,0.0
correlation,mergereturn|jump_threading,0.0
correlation,mergereturn|pgo_memop_opt,0.0
correlation,mergereturn|tailcallelim,0.0
correlation,mergereturn|licm,0.0
correlation,mergereturn|sink,0.0
correlation,mergereturn|gvn,0.0
correlation,mergereturn|sccp,0.0
correlation,mergereturn|adce,0.0
correlation,jump_threading|pgo_memop_opt,0.0
correlation,jump_threading|tailcallelim,0.0
correlation,jump_threading|licm,0.0
correlation,jump_threading|sink,0.0
correlation,jump_threading|gvn,0.0
correlation,jump_threading|sccp,0.0
correlation,jump_threading|adce,0.0
correlation,pgo_memop_opt|tailcallelim,0.0
correlation,pgo_memop_opt|licm,0.0
correlation,pgo_memop_opt|sink,0.0
correlation,pgo_memop_opt|gvn,0.0
correlation,pgo_memop_opt|sccp,0.0
correlation,pgo_memop_opt|adce,0.0
correlation,tailcallelim|licm,0.0
correlation,tailcallelim|sink,0.0
correlation,tailcallelim|gvn,0.0
correlation,tailcallelim|sccp,0.0
correlation,tailcallelim|adce,0.0
correlation,licm|sink,0.0
correlation,licm|gvn,0.0
correlation,licm|sccp,0.0
correlation,licm|adce,0.0
correlation,sink|gvn,0.0
correlation,sink|sccp,0.0
correlation,sink|adce,0.0
correlation,gvn|sccp,0.0
correlation,gvn|adce,0.0
correlation,sccp|adce,0.0
performance,rmse,46.17
stability,agreement,12
stability,jaccard_mean,0.6315
