kind,name,value
x_variation,date,0.99996275049882
x_variation,location_ISO_Code,0.9999905864527696
x_variation,location,0.9999905864527696
x_variation,New_Cases,0.07310123406537895
x_variation,New_Deaths,0.07393026544014428
x_variation,New_Recovered,0.08187322354121364
x_variation,New_Active_Cases,0.030013673843745956
x_variation,Total_Cases,0.17311903701332904
x_variation,Total_Deaths,0.1637133904680416
x_variation,Total_Recovered,0.16581316071795976
x_variation,Total_Active_Cases,0.09547367409825681
x_variation,location_Level,0.11453794185375266
x_variation,city_or_Regency,0.0
x_variation,province,0.9999909782220183
x_variation,country,0.0
x_variation,continent,0.0
x_variation,island,0.9503426873618813
x_variation,time_Zone,0.8699282654322907
x_variation,special_Status,0.8475003252802255
x_variation,Total_Regencies,0.3311165613921084
x_variation,Total_Cities,0.3347828579773399
x_variation,Total_Districts,0.33370196035493144
x_variation,Total_Urban_Villages,0.3332985648407662
x_variation,Total_Rural_Villages,0.33368009265117465
x_variation,Area_km2,0.33437012786147907
x_variation,Population,0.33896728107331997
x_variation,Population_Density,0.33605215358710816
x_variation,Longitude,0.47180761236795704
x_variation,Latitude,0.5590690928502756
x_variation,Total_Cases_per_Million,0.25828267071516253
x_variation,New_Deaths_per_Million,0.07138740268074378
x_variation,Case_Fatality_Rate,0.0
x_variation,case_Recovered_Rate,0.999709918978349
x_variation,Growth_Factor_of_New_Cases,0.03422789114742074
x_variation,Growth_Factor_of_New_Deaths,0.022100945935644233
y_variation,New_Cases_per_Million+,0.10375777247216159
y_variation,Total_Deaths_per_Million+,0.3314122995330963
y_variation,Total_Deaths_per_100rb+,0.33140822577045204
correlation,date|location_ISO_Code,0.03139154947600773
correlation,date|location,0.03139154947600773
correlation,date|New_Cases,0.2645266998317138
correlation,date|New_Deaths,0.26962464465795716
correlation,date|New_Recovered,0.2597337693457618
correlation,date|New_Active_Cases,0.2969266535323162
correlation,date|Total_Cases,0.2475376810010064
correlation,date|Total_Deaths,0.2525020563688585
correlation,date|Total_Recovered,0.2529381908932035
correlation,date|Total_Active_Cases,0.24709826919631414
correlation,date|location_Level,0.06952295949637027
correlation,date|city_or_Regency,
correlation,date|province,0.03158124240208274
correlation,date|country,
correlation,date|continent,
correlation,date|island,0.04036391912086835
correlation,date|time_Zone,0.03798821616755295
correlation,date|special_Status,0.11296439287093107
correlation,date|Total_Regencies,0.06861457443142659
correlation,date|Total_Cities,0.07377283511886387
correlation,date|Total_Districts,0.07137151277297883
correlation,date|Total_Urban_Villages,0.07372971866267244
correlation,date|Total_Rural_Villages,0.07315170442294462
correlation,date|Area_km2,0.0656087222140845
correlation,date|Population,0.07914556471335417
correlation,date|Population_Density,0.07537540831833307
correlation,date|Longitude,0.03764436801164974
correlation,date|Latitude,0.040371672648948136
correlation,date|Total_Cases_per_Million,0.6228669926694705
correlation,date|New_Deaths_per_Million,0.5987379507925834
correlation,date|Case_Fatality_Rate,
correlation,date|case_Recovered_Rate,0.5292657804926435
correlation,date|Growth_Factor_of_New_Cases,0.2049773641378066
correlation,date|Growth_Factor_of_New_Deaths,0.18331706193745104
correlation,location_ISO_Code|location,1.0
correlation,location_ISO_Code|New_Cases,0.5442232157977943
correlation,location_ISO_Code|New_Deaths,0.5027684555907335
correlation,location_ISO_Code|New_Recovered,0.5449397365585076
correlation,location_ISO_Code|New_Active_Cases,0.002197912103713972
correlation,location_ISO_Code|Total_Cases,0.6710692472313763
correlation,location_ISO_Code|Total_Deaths,0.6540622541631589
correlation,location_ISO_Code|Total_Recovered,0.6548240420658369
correlation,location_ISO_Code|Total_Active_Cases,0.6186745459812887
correlation,location_ISO_Code|location_Level,1.0
correlation,location_ISO_Code|city_or_Regency,
correlation,location_ISO_Code|province,1.0
correlation,location_ISO_Code|country,
correlation,location_ISO_Code|continent,
correlation,location_ISO_Code|island,1.0
correlation,location_ISO_Code|time_Zone,1.0
correlation,location_ISO_Code|special_Status,0.9999999999999999
correlation,location_ISO_Code|Total_Regencies,0.9999999999999999
correlation,location_ISO_Code|Total_Cities,1.0
correlation,location_ISO_Code|Total_Districts,0.9999999999999999
correlation,location_ISO_Code|Total_Urban_Villages,0.9999999999999999
correlation,location_ISO_Code|Total_Rural_Villages,1.0
correlation,location_ISO_Code|Area_km2,1.0
correlation,location_ISO_Code|Population,0.9999999999999999
correlation,location_ISO_Code|Population_Density,0.9999999999999974
correlation,location_ISO_Code|Longitude,1.0000000000000242
correlation,location_ISO_Code|Latitude,1.0000000000000013
correlation,location_ISO_Code|Total_Cases_per_Million,0.5310384914455432
correlation,location_ISO_Code|New_Deaths_per_Million,0.27098356373616395
correlation,location_ISO_Code|Case_Fatality_Rate,
correlation,location_ISO_Code|case_Recovered_Rate,0.58431349187449
correlation,location_ISO_Code|Growth_Factor_of_New_Cases,0.07592153423566599
correlation,location_ISO_Code|Growth_Factor_of_New_Deaths,0.09911274865879204
correlation,location|New_Cases,0.5442232157977943
correlation,location|New_Deaths,0.5027684555907335
correlation,location|New_Recovered,0.5449397365585076
correlation,location|New_Active_Cases,0.002197912103713972
correlation,location|Total_Cases,0.6710692472313763
correlation,location|Total_Deaths,0.6540622541631589
correlation,location|Total_Recovered,0.6548240420658369
correlation,location|Total_Active_Cases,0.6186745459812887
correlation,location|location_Level,1.0
correlation,location|city_or_Regency,
correlation,location|province,1.0
correlation,location|country,
correlation,location|continent,
correlation,location|island,1.0
correlation,location|time_Zone,1.0
correlation,location|special_Status,0.9999999999999999
correlation,location|Total_Regencies,0.9999999999999999
correlation,location|Total_Cities,1.0
correlation,location|Total_Districts,0.9999999999999999
correlation,location|Total_Urban_Villages,0.9999999999999999
correlation,location|Total_Rural_Villages,1.0
correlation,location|Area_km2,1.0
correlation,location|Population,0.9999999999999999
correlation,location|Population_Density,0.9999999999999974
correlation,location|Longitude,1.0000000000000242
correlation,location|Latitude,1.0000000000000013
correlation,location|Total_Cases_per_Million,0.5310384914455432
correlation,location|New_Deaths_per_Million,0.27098356373616395
correlation,location|Case_Fatality_Rate,
correlation,location|case_Recovered_Rate,0.58431349187449
correlation,location|Growth_Factor_of_New_Cases,0.07592153423566599
correlation,location|Growth_Factor_of_New_Deaths,0.09911274865879204
correlation,New_Cases|New_Deaths,0.8836050909363432
correlation,New_Cases|New_Recovered,0.8962558474842721
correlation,New_Cases|New_Active_Cases,0.22972257558986894
correlation,New_Cases|Total_Cases,0.5584092042494712
correlation,New_Cases|Total_Deaths,0.4884169171228939
correlation,New_Cases|Total_Recovered,0.5108189641323237
correlation,New_Cases|Total_Active_Cases,0.9502480528451415
correlation,New_Cases|location_Level,0.5244652304312298
correlation,New_Cases|city_or_Regency,
correlation,New_Cases|province,0.459873223495187
correlation,New_Cases|country,
correlation,New_Cases|continent,
correlation,New_Cases|island,0.3686431092942487
correlation,New_Cases|time_Zone,0.1732508455212709
correlation,New_Cases|special_Status,0.4481727600699468
correlation,New_Cases|Total_Regencies,0.5238711193707222
correlation,New_Cases|Total_Cities,0.5312658097726962
correlation,New_Cases|Total_Districts,0.5275374395428005
correlation,New_Cases|Total_Urban_Villages,0.5288869078208946
correlation,New_Cases|Total_Rural_Villages,0.5308314962516452
correlation,New_Cases|Area_km2,0.5102520619133386
correlation,New_Cases|Population,0.5348617178574732
correlation,New_Cases|Population_Density,0.08644640933546391
correlation,New_Cases|Longitude,0.03400627782979625
correlation,New_Cases|Latitude,0.01108929580836223
