kind,name,value
x_variation,num,1.0
x_variation,Rank,0.5768538367470178
x_variation,Name,0.0
x_variation,OVR,0.31958174701374475
x_variation,PAC,0.31139582059120385
x_variation,SHO,0.37967965312375324
x_variation,PAS,0.2848235871930212
x_variation,DRI,0.2971079404918354
x_variation,DEF,0.43361565745303315
x_variation,PHY,0.32095259253159375
x_variation,Acceleration,0.37573058124385367
x_variation,Sprint Speed,0.37008568926667285
x_variation,Positioning,0.43578715938921536
x_variation,Finishing,0.4349544755132851
x_variation,Shot Power,0.3468272934976254
x_variation,Long Shots,0.45925903742310614
x_variation,Volleys,0.41289263449851793
x_variation,Vision,0.34117059057562377
x_variation,Crossing,0.4181940301929323
x_variation,Free Kick Accuracy,0.38988563864159276
x_variation,Short Passing,0.3625951122347319
x_variation,Long Passing,0.3594163097077699
x_variation,Curve,0.42397867612859397
x_variation,Dribbling,0.42786573106814574
x_variation,Agility,0.3954766904924995
x_variation,Balance,0.3876850467581513
x_variation,Reactions,0.2819168203092464
x_variation,Ball Control,0.41241755559890786
x_variation,Composure,0.31495854690575464
x_variation,Interceptions,0.5008766078147853
x_variation,Heading Accuracy,0.4019788056205554
x_variation,Def Awareness,0.47661004697039033
x_variation,Standing Tackle,0.5114728679805699
x_variation,Sliding Tackle,0.5099577137912218
x_variation,Jumping,0.3481511612945815
x_variation,Stamina,0.41203147320323974
x_variation,Aggression,0.4005018582905769
x_variation,Position,0.0
x_variation,Weak foot,0.33927411875085467
x_variation,Skill moves,0.3968575180853388
x_variation,Preferred foot,0.0
x_variation,Height,0.0
x_variation,Weight,0.0
x_variation,Alternative positions,0.0
x_variation,Age,0.343701201740526
x_variation,Nation,0.0
x_variation,League,0.0
x_variation,Team,0.0
x_variation,play style,0.0
x_variation,url,0.0
x_variation,GK Diving,0.11250179707814223
x_variation,GK Handling,0.10820560601943799
x_variation,GK Kicking,0.10874335390723537
x_variation,GK Positioning,0.11364982890803792
x_variation,GK Reflexes,0.11560861295980854
y_variation,Penalties+,0.38199706742176054
y_variation,Strength+,0.36003943870669247
correlation,num|Rank,1.0
correlation,num|Name,
correlation,num|OVR,1.0
correlation,num|PAC,1.0
correlation,num|SHO,1.0
correlation,num|PAS,1.0
correlation,num|DRI,1.0
correlation,num|DEF,1.0
correlation,num|PHY,1.0
correlation,num|Acceleration,1.0
correlation,num|Sprint Speed,1.0
correlation,num|Positioning,1.0
correlation,num|Finishing,1.0
correlation,num|Shot Power,1.0
correlation,num|Long Shots,1.0
correlation,num|Volleys,1.0
correlation,num|Vision,1.0
correlation,num|Crossing,1.0
correlation,num|Free Kick Accuracy,1.0
correlation,num|Short Passing,1.0
correlation,num|Long Passing,1.0
correlation,num|Curve,1.0
correlation,num|Dribbling,1.0
correlation,num|Agility,1.0
correlation,num|Balance,1.0
correlation,num|Reactions,1.0
correlation,num|Ball Control,1.0
correlation,num|Composure,1.0
correlation,num|Interceptions,1.0
correlation,num|Heading Accuracy,1.0
correlation,num|Def Awareness,1.0
correlation,num|Standing Tackle,1.0
correlation,num|Sliding Tackle,1.0
correlation,num|Jumping,1.0
correlation,num|Stamina,1.0
correlation,num|Aggression,1.0
correlation,num|Position,
correlation,num|Weak foot,1.0
correlation,num|Skill moves,1.0
correlation,num|Preferred foot,
correlation,num|Height,
correlation,num|Weight,
correlation,num|Alternative positions,
correlation,num|Age,1.0
correlation,num|Nation,
correlation,num|League,
correlation,num|Team,
correlation,num|play style,
correlation,num|url,
correlation,num|GK Diving,1.0
correlation,num|GK Handling,1.0
correlation,num|GK Kicking,1.0
