kind,name,value
x_variation,Learning_rate,0.5815049631911786
x_variation,Gamma,0.5957025392535796
x_variation,Nsteps,0.6098210924825539
x_variation,Entcoef,0.5935369583007876
x_variation,Vfcoef,0.5963435391105992
x_variation,Gradnorm,0.5870048416638899
x_variation,Lambda,0.5732557802762145
y_variation,EvalMeanReturn+,0.4772435026952246
y_variation,EvalVarReturn-,0.3610259032147392
y_variation,ConvergenceTime-,0.5574826368068021
y_variation,Score+,0.11929495895952404
correlation,Learning_rate|Gamma,0.03141112984562948
correlation,Learning_rate|Nsteps,0.02164851521353887
correlation,Learning_rate|Entcoef,0.12512502449444546
correlation,Learning_rate|Vfcoef,0.0017723273905080994
correlation,Learning_rate|Gradnorm,0.04163799854053221
correlation,Learning_rate|Lambda,0.02170394874776221
correlation,Gamma|Nsteps,0.05970490501912427
correlation,Gamma|Entcoef,0.005048395046415447
correlation,Gamma|Vfcoef,0.019258641988475284
correlation,Gamma|Gradnorm,0.009080088801862465
correlation,Gamma|Lambda,0.07441784803914357
correlation,Nsteps|Entcoef,0.01453347207198669
correlation,Nsteps|Vfcoef,0.03349233807164299
correlation,Nsteps|Gradnorm,0.00021443921289572665
correlation,Nsteps|Lambda,0.0685987693258508
correlation,Entcoef|Vfcoef,0.10357784451290597
correlation,Entcoef|Gradnorm,0.061594571264426135
correlation,Entcoef|Lambda,0.05030647822311964
correlation,Vfcoef|Gradnorm,0.05475927893187467
correlation,Vfcoef|Lambda,0.03266573565505265
correlation,Gradnorm|Lambda,0.05315578637209186
covariance,Learning_rate|Gamma,-0.002728843462531143
covariance,Learning_rate|Nsteps,0.001925290070099624
covariance,Learning_rate|Entcoef,-0.010830725683621869
covariance,Learning_rate|Vfcoef,0.00015413670892471345
covariance,Learning_rate|Gradnorm,0.0035644878858944544
covariance,Learning_rate|Lambda,0.0018144826164016577
covariance,Gamma|Nsteps,-0.0054394387780962805
covariance,Gamma|Entcoef,-0.00044765427706768864
covariance,Gamma|Vfcoef,0.0017157887575698632
covariance,Gamma|Gradnorm,0.00079629395502191
covariance,Gamma|Lambda,-0.006373341495113852
covariance,Nsteps|Entcoef,-0.0013192641989112058
covariance,Nsteps|Vfcoef,0.0030546159465544885
covariance,Nsteps|Gradnorm,1.9251320210172037e-05
covariance,Nsteps|Lambda,-0.006014221196108343
covariance,Entcoef|Vfcoef,-0.00919439891354677
covariance,Entcoef|Gradnorm,-0.005382004728448495
covariance,Entcoef|Lambda,-0.004292717535939195
covariance,Vfcoef|Gradnorm,0.004807376218677682
covariance,Vfcoef|Lambda,0.0028005903784072473
covariance,Gradnorm|Lambda,-0.004485933812505564
performance,rmse,52.33
stability,agreement,2
stability,jaccard_mean,0.4096
